hhsex;age;educ;married;kids;lf;famstruct;race;OCCAT1;OCCAT2;income;wageinc;bussefarminc;intdivinc;kginc;ssretinc;transfothinc;norminc;knowl;logWealth
0;62;9;1;2;1;4;3;2;1;117465.824238943;17214.8190695003;102276.278001149;344.296381390006;0;0;3544.22745548535;117465.824238943;7;14.5858039477009
0;60;14;1;1;1;4;1;2;1;5285962.09075244;0;4556863.87133831;627834.577828834;101263.641585296;0;0;5285962.09075244;10;16.9095983695086
1;62;12;2;0;1;3;5;1;1;70884.5491097071;70884.5491097071;0;0;0;0;0;70884.5491097071;7;12.6465830953811
0;66;8;1;0;1;5;1;1;3;99238.3687535899;54682.3664560597;0;30.3790924755887;0;41518.0930499713;3037.90924755887;81010.9132682367;7;12.2317891240348
0;38;13;2;0;1;2;1;1;1;76960.3676048248;75947.7311889719;0;0;0;0;739.22458357266;76960.3676048248;9;12.5672374947418
0;67;9;1;0;1;5;1;2;2;79998.2768523837;0;15493.3371625503;0;0;54682.3664560597;0;105314.187248708;9;15.2841682397436
1;56;12;2;0;1;3;1;1;1;88099.3681792073;60758.1849511775;0;0;0;0;21265.3647329121;88099.3681792073;8;11.8322515427565
1;95;12;2;0;0;3;1;3;4;54378.5755313039;0;0;14713.6071223435;0;40201.6657093624;0;54378.5755313039;5;13.0784114898751
0;31;12;1;0;1;5;1;1;1;199489.373923033;200502.010338886;0;0;0;0;0;199489.373923033;8;12.2234212838648
0;57;14;1;1;1;4;1;2;1;2805002.87191269;0;1419817.51866743;1118963.23951752;129617.461229179;0;0;2805002.87191269;9;17.0821093110415
0;28;8;1;3;1;4;3;1;3;49619.184376795;46581.2751292361;3645.49109707065;0;0;0;273.411832280299;49619.184376795;7;9.42786818450476
0;31;12;1;1;1;4;1;1;2;132655.370476738;253159.10396324;0;506.318207926479;0;0;0;132655.370476738;9;13.6674744791369
1;53;13;2;1;1;1;1;1;1;116453.18782309;116453.18782309;0;30.3790924755887;0;0;0;116453.18782309;7;12.7422735756274
1;68;10;2;0;1;3;1;1;1;37467.5473865595;38480.1838024124;0;0;0;0;0;37467.5473865595;10;11.9183905730784
0;49;13;1;3;1;4;1;1;1;4050545.66341183;3037909.24755887;600493.394600804;623784.032165422;577202.757036186;0;0;4668253.87708214;10;17.118653999151
0;81;9;1;0;0;5;1;3;4;70378.2309017806;0;0;4253.07294658242;3037.90924755887;62277.1395749569;0;70378.2309017806;10;13.797652039663
0;46;11;1;0;1;5;1;1;1;89112.0045950603;68859.2762780012;0;0;0;19240.0919012062;0;89112.0045950603;6;11.2425592702837
0;38;12;1;2;1;4;1;1;2;136705.916140149;136705.916140149;0;0;0;0;0;136705.916140149;7;12.2911028947148
0;63;13;1;0;1;5;1;2;1;8756267.08788053;4050545.66341183;2886013.78518093;292651.924181505;303790.924755887;229868.466398621;91137.2774267662;8756267.08788053;9;18.0295888446043
1;38;7;2;0;1;2;2;1;1;26328.5468121769;26328.5468121769;0;0;0;0;0;26328.5468121769;8;4.60517018598809
0;85;12;1;0;0;5;1;3;4;3358104.88225158;0;0;3830803.56117174;50631.8207926479;210830.901780586;0;3358104.88225158;10;17.4427746809213
1;46;9;2;0;1;2;2;1;2;44556.0022975302;44556.0022975302;0;0;0;0;0;44556.0022975302;9;11.2505211997027
0;43;9;2;2;1;1;1;1;3;34429.6381390006;34429.6381390006;0;0;0;0;0;34429.6381390006;10;10.4175080671986
0;87;14;1;0;1;5;1;2;1;0;109364.73291212;1012636.41585296;528596.209075244;468850.66053992;35442.2745548535;-9.11372774267662;3554353.81964388;10;19.0386786411514
0;46;11;1;2;1;4;1;1;1;207590.465249856;207590.465249856;0;0;0;0;0;207590.465249856;9;13.4037003622963
1;60;11;2;0;0;3;1;3;4;17214.8190695003;0;5063.18207926479;0;0;5670.76392877657;1620.21826536473;17214.8190695003;9;8.22147894726719
0;73;10;1;0;0;5;1;3;4;437661.458931649;0;144807.007466973;71897.18552556;100251.005169443;83238.7133831132;0;529811.372774268;10;17.4149137816499
1;60;13;2;0;1;3;1;1;1;43543.3658816772;39492.8202182654;-212.653647329121;1397.43825387708;2632.85468121769;0;0;43543.3658816772;8;13.3858039854831
0;76;10;1;0;0;5;1;3;4;51644.4572085009;0;0;30.3790924755887;0;50631.8207926479;0;51644.4572085009;8;12.8261113542695
0;61;13;1;0;1;5;1;1;1;9174485.9276278;8101091.32682367;-25315.910396324;232906.37564618;230881.102814474;0;0;3017656.51924182;10;17.6618765503092
0;42;14;1;3;1;4;1;1;1;202527.283170592;202527.283170592;0;202.527283170592;0;0;0;202527.283170592;9;13.1569580221688
0;28;12;2;0;1;2;5;1;1;29366.4560597358;5063.18207926479;0;0;0;0;24303.273980471;29366.4560597358;10;9.79923753116233
0;63;8;1;0;0;5;1;3;4;20252.7283170592;0;0;151.895462377944;0;21265.3647329121;0;20252.7283170592;5;12.6813747132271
0;78;12;1;0;1;5;1;2;2;843526.134405514;246070.649052269;47593.911545089;298727.742676623;65821.3670304423;136705.916140149;0;843526.134405514;7;17.6428249874655
0;79;8;1;1;1;4;1;1;2;28455.0832854681;2632.85468121769;0;0;0;25417.1740379093;0;28455.0832854681;8;12.0547263630355
0;48;13;1;2;0;4;1;3;4;458724.29638139;421256.748994831;8911.20045950603;7594.77311889719;26328.5468121769;0;0;458724.29638139;8;14.7931447120795
0;64;8;1;0;1;5;1;1;3;91137.2774267662;75947.7311889719;0;324.043653072947;0;0;14176.9098219414;75947.7311889719;9;12.9809841278928
0;49;11;1;1;1;4;1;2;1;5640384.83630098;911372.774267662;2329063.7564618;769603.676048248;405054.566341183;0;0;5640384.83630098;9;18.5538995877386
0;64;8;1;1;0;4;1;3;4;12151.6369902355;1822.74554853533;0;0;0;10126.3641585296;627.834577828834;28353.8196438828;8;9.56240470335723
0;20;6;1;1;1;4;3;1;3;32404.3653072947;32404.3653072947;0;0;0;0;0;32404.3653072947;10;9.09380655572023
1;58;8;2;0;1;3;1;1;2;39492.8202182654;21265.3647329121;0;0;0;18227.4554853533;0;34429.6381390006;10;9.35876037709446
0;48;13;1;2;1;4;1;1;1;323031.016657094;202527.283170592;-101263.641585296;121516.369902355;-3037.90924755887;0;0;323031.016657094;7;16.4727585721361
0;45;8;1;0;1;5;1;1;3;81010.9132682367;81010.9132682367;0;0;0;0;0;81010.9132682367;10;12.5994651724041
0;31;11;1;0;1;5;1;2;2;65821.3670304423;65821.3670304423;0;0;0;0;0;45568.6387133831;8;12.5343686908672
0;40;9;1;2;1;4;1;1;2;97213.095921884;97213.095921884;0;0;0;0;0;97213.095921884;7;11.3759596098971
0;39;13;1;2;1;4;1;1;1;75947.7311889719;75947.7311889719;0;0;0;0;0;75947.7311889719;10;11.9511803959014
0;69;12;1;0;1;5;1;2;1;1680976.45031591;202527.283170592;1043015.50832855;420244.112578978;20252.7283170592;0;0;1680976.45031591;7;17.0394017846519
1;33;8;1;3;1;4;1;1;2;36454.9109707065;29366.4560597358;0;0;0;0;6379.60941987364;36454.9109707065;4;9.5861020007109
1;60;9;2;1;1;1;3;1;2;71897.18552556;42530.7294658242;0;0;0;29366.4560597358;0;71897.18552556;7;10.572342040527
0;33;8;1;0;1;5;1;1;3;136705.916140149;136705.916140149;0;0;0;0;0;136705.916140149;7;11.1722644677276
0;54;3;1;2;0;4;1;3;4;10126.3641585296;0;0;0;0;10126.3641585296;0;10126.3641585296;10;8.66733584984596
0;60;12;1;0;1;5;1;2;1;316955.198161976;103288.914417002;88099.3681792073;0;0;81010.9132682367;0;316955.198161976;8;13.1460799040216
0;64;14;1;0;1;5;1;2;1;3848018.38024124;0;3544227.45548535;381763.928776565;-60758.1849511775;0;0;3848018.38024124;8;16.9034025994369
0;36;8;1;2;1;4;1;1;3;81010.9132682367;81010.9132682367;0;0;0;0;0;81010.9132682367;10;12.437977702513
0;39;10;1;3;1;4;1;1;3;107339.460080414;107339.460080414;0;0;0;0;0;107339.460080414;5;11.9478846483061
0;62;11;2;0;1;3;1;1;1;82023.5496840896;81010.9132682367;1518.95462377944;0;0;0;0;96200.459506031;8;14.2754638513565
0;59;9;2;1;1;1;2;1;3;72909.821941413;34429.6381390006;0;0;0;38480.1838024124;0;72909.821941413;5;12.437977702513
1;32;13;2;0;1;2;1;4;4;44556.0022975302;48606.547960942;-4050.54566341183;0;0;0;0;44556.0022975302;5;11.0397167047755
0;75;5;1;2;0;4;2;3;4;32404.3653072947;11139.0005743825;0;0;0;15189.5462377944;5569.50028719127;32404.3653072947;9;12.8840554255703
0;33;9;2;1;1;1;1;1;3;39492.8202182654;39492.8202182654;0;0;0;0;0;39492.8202182654;7;8.97461803845511
1;58;9;2;1;1;1;1;1;1;63796.0941987364;61770.8213670304;0;0;0;0;1518.95462377944;63796.0941987364;7;11.1855318922822
0;64;12;1;0;1;5;1;1;1;389865.020103389;329106.835152211;12151.6369902355;10126.3641585296;43543.3658816772;55695.0028719127;0;389865.020103389;8;15.4102002480495
1;46;13;2;0;1;2;3;1;1;206577.828834003;202527.283170592;0;0;0;0;3949.28202182654;206577.828834003;9;14.041689497822
0;32;13;2;0;1;2;1;1;1;30379.0924755887;30379.0924755887;0;0;0;0;0;30379.0924755887;8;10.7663775076832
0;61;12;1;1;1;4;1;1;2;348346.927053418;286576.105686387;0;1012.63641585296;60758.1849511775;0;0;283538.196438828;8;14.2544104421587
1;61;8;2;0;1;3;1;1;2;63796.0941987364;27341.1832280299;0;637.960941987364;0;29366.4560597358;4860.6547960942;69871.9126938541;9;12.0882458589167
0;50;8;2;0;1;2;1;1;2;44556.0022975302;44556.0022975302;0;0;0;0;0;44556.0022975302;9;12.5085817522251
0;60;12;1;0;1;5;1;1;1;669352.670878805;0;-1.01263641585296;1030863.87133831;-3037.90924755887;26328.5468121769;0;669352.670878805;7;18.9298823096497
0;41;13;1;1;1;4;5;4;4;116453.18782309;115440.551407237;-4050.54566341183;101.263641585296;4354.33658816772;0;0;116453.18782309;7;13.3601196410864
0;23;12;2;0;1;2;1;1;1;5063.18207926479;5063.18207926479;0;0;0;0;0;5063.18207926479;9;9.57505292759738
1;59;13;1;0;1;5;1;1;1;221767.375071798;221767.375071798;0;0;0;0;0;221767.375071798;7;13.4489295679061
0;59;14;1;2;1;4;1;2;1;527583.572659391;68859.2762780012;313917.288914417;8101.09132682367;0;0;0;527583.572659391;9;14.6606489455103
0;45;12;1;2;1;4;1;1;1;187337.736932797;188350.37334865;0;253.15910396324;0;0;0;187337.736932797;10;13.1352796026709
0;37;12;1;1;1;4;1;1;1;122529.006318208;121516.369902355;0;0;1012.63641585296;0;0;122529.006318208;7;13.1005266827952
0;46;13;1;3;1;4;1;2;1;17852780.0114877;285563.469270534;14094886.2722573;1419918.78230902;303790.924755887;0;0;13346547.960942;10;18.1284336007362
0;49;12;2;0;1;2;1;1;3;87086.7317633544;86074.0953475015;0;0;0;0;0;101263.641585296;8;13.2300152658613
0;68;12;2;0;0;3;1;3;4;67846.6398621482;0;0;0;40505.4566341183;27341.1832280299;0;75947.7311889719;10;12.3194013308372
0;23;9;1;0;1;5;1;2;3;35442.2745548535;8101.09132682367;27341.1832280299;0;0;0;0;44556.0022975302;8;9.23503298456655
0;35;12;1;2;1;4;1;1;1;89112.0045950603;89112.0045950603;0;0;0;0;0;89112.0045950603;8;9.26388113890421
1;39;8;2;2;1;1;3;2;2;50631.8207926479;50631.8207926479;0;0;0;0;0;50631.8207926479;5;8.69951474821019
1;54;7;2;2;1;1;2;1;1;28353.8196438828;21265.3647329121;708.845491097071;0;0;0;5468.23664560598;28353.8196438828;8;9.62311205526679
0;46;12;1;0;1;5;1;1;1;165059.735784032;136705.916140149;5873.29121194716;0;0;23290.637564618;0;165059.735784032;6;12.6832380678035
1;57;12;2;0;0;3;3;3;4;9721.3095921884;0;0;0;0;7594.77311889719;2126.53647329121;9721.3095921884;5;6.17378610390194
0;55;8;1;0;0;5;1;3;4;15189.5462377944;0;0;0;0;13164.2734060885;2227.80011487651;15189.5462377944;10;7.02997291170639
0;58;13;1;0;1;5;1;2;1;1458196.43882826;308854.106835152;759477.311889719;192400.919012062;66834.0034462952;0;0;2521464.67547387;8;16.6386022623772
1;42;12;2;0;1;2;2;1;1;31391.7288914417;32404.3653072947;0;0;0;0;0;31391.7288914417;8;7.83597458172157
0;48;9;1;0;1;5;1;2;3;1660723.72199885;637960.941987364;1032889.14417002;3918.90292935095;12151.6369902355;0;0;1660723.72199885;8;15.8271148102149
0;27;9;1;1;1;4;3;4;4;42530.7294658242;43543.3658816772;0;0;0;0;0;42530.7294658242;8;9.68905594182394
0;44;13;2;0;1;2;1;1;2;68859.2762780012;68859.2762780012;0;0;0;0;0;68859.2762780012;7;10.8177762817396
0;75;8;2;1;0;1;1;3;4;46581.2751292361;0;0;0;0;32404.3653072947;12151.6369902355;46581.2751292361;8;12.3536302098878
0;52;12;1;3;1;4;1;1;1;252146.467547387;243032.73980471;0;0;0;8506.14589316485;0;252146.467547387;4;10.10192849121
0;69;14;1;0;1;5;1;2;1;4131556.57668007;0;4050545.66341183;192400.919012062;177211.372774268;0;0;3544227.45548535;10;16.7632073824797
0;83;8;1;0;1;5;1;1;1;96200.459506031;59745.5485353245;0;0;0;36454.9109707065;0;96200.459506031;6;12.588269126699
0;61;13;1;0;0;5;1;3;4;585303.84836301;75947.7311889719;0;421256.748994831;0;0;0;585303.84836301;8;17.6514081730029
0;66;12;1;0;1;5;1;1;1;102276.278001149;98225.7323377369;0;2673.36013785181;911.372774267662;0;0;102276.278001149;8;13.5380428079195
0;48;8;2;0;1;2;2;1;3;26328.5468121769;26328.5468121769;0;0;0;0;0;26328.5468121769;6;9.18502256399189
0;32;9;1;0;1;5;2;1;2;76960.3676048248;76960.3676048248;0;0;0;0;0;76960.3676048248;10;10.7881431280367
0;40;11;1;0;1;5;1;1;2;23290.637564618;0;0;0;0;0;23290.637564618;50631.8207926479;10;11.3759596098971
0;63;3;2;0;0;3;2;3;4;14176.9098219414;0;0;0;0;14176.9098219414;0;14176.9098219414;9;9.503009985939
0;57;13;1;2;0;4;1;3;4;613657.668006893;0;253159.10396324;156958.644457209;-3037.90924755887;23290.637564618;0;613657.668006893;10;16.6971554584805
0;62;8;1;0;1;5;1;2;1;291639.287765652;253159.10396324;40302.9293509477;354.422745548535;0;0;0;291639.287765652;5;14.6786536456275
0;84;7;1;0;0;5;1;3;4;24303.273980471;0;0;0;0;24303.273980471;0;24303.273980471;3;10.0353926234161
1;46;9;2;0;1;2;2;1;2;6987.19126938541;6987.19126938541;0;0;0;0;0;20252.7283170592;7;5.73657229747919
1;55;9;2;0;1;3;2;2;2;13164.2734060885;0;12151.6369902355;20.2527283170592;0;0;0;13164.2734060885;10;8.1285852003745
0;61;12;1;1;1;4;1;1;1;209615.738081562;209615.738081562;0;0;3848.01838024124;0;0;209615.738081562;8;13.9568364940547
0;54;8;1;4;1;4;1;1;2;46581.2751292361;46581.2751292361;0;0;0;0;0;30379.0924755887;10;11.2101974343132
0;67;11;2;0;0;3;2;3;4;81010.9132682367;0;0;0;0;81010.9132682367;0;81010.9132682367;10;10.7872550927047
0;42;8;1;3;1;4;1;1;2;93162.5502584721;92149.9138426192;0;0;0;0;0;68859.2762780012;8;11.9133780312548
0;72;14;1;0;0;5;1;3;4;143288.052843194;0;0;23290.637564618;10126.3641585296;80504.5950603102;0;143288.052843194;6;14.2161641090752
0;79;14;1;0;0;5;5;3;4;116453.18782309;0;2025.27283170592;32404.3653072947;0;81010.9132682367;0;116453.18782309;6;14.1496944640675
0;29;12;1;0;1;5;2;1;1;96200.459506031;95187.8230901781;0;0;0;0;0;96200.459506031;8;10.9647440546605
1;52;10;2;1;1;1;1;1;2;33417.0017231476;33417.0017231476;0;0;0;0;0;33417.0017231476;5;8.03915739047324
1;77;10;2;0;0;3;1;3;4;45568.6387133831;0;0;1316.42734060885;1822.74554853533;42530.7294658242;0;45568.6387133831;9;11.7503663209853
0;36;12;1;0;1;5;1;1;1;180249.282021827;180249.282021827;0;0;0;0;0;180249.282021827;8;12.7576562617683
0;35;5;1;1;1;4;1;1;3;92149.9138426192;92149.9138426192;0;0;0;0;0;92149.9138426192;6;9.64859530290734
0;61;9;1;0;1;5;1;2;1;2967024.69844917;536697.300402068;2329063.7564618;45568.6387133831;70884.5491097071;0;0;2967024.69844917;8;18.9066186210906
0;54;9;1;1;0;4;1;3;4;45568.6387133831;37467.5473865595;0;0;0;3544.22745548535;5063.18207926479;101263.641585296;6;12.1070806963232
0;44;12;1;1;1;4;1;2;1;1296174.61229179;443534.750143596;653150.488225158;185514.991384262;13164.2734060885;0;0;2501211.94715681;5;16.7353871792147
0;30;8;1;1;1;4;1;4;4;17214.8190695003;0;0;0;0;0;17923.6645605974;17214.8190695003;4;8.03947991910045
0;54;14;1;1;0;4;1;3;4;3139172.88914417;223792.647903504;2025272.83170592;318980.470993682;-3037.90924755887;0;0;1063268.23664561;9;17.0512041677586
0;61;2;1;0;1;5;3;2;3;32404.3653072947;0;32404.3653072947;0;0;0;0;32404.3653072947;8;10.1849000119743
0;37;13;1;3;1;4;1;1;1;203539.919586445;202527.283170592;0;1012.63641585296;0;0;0;227843.193566916;9;11.136047813714
0;63;12;1;0;1;5;1;1;1;1134152.78575531;891120.045950603;25315.910396324;21771.6829408386;177211.372774268;0;0;1134152.78575531;10;15.7111794905828
0;51;8;1;1;1;4;1;1;3;139743.825387708;130630.097645032;0;0;0;0;9417.51866743251;139743.825387708;10;13.032832465414
1;35;12;2;1;1;1;1;1;1;38480.1838024124;38480.1838024124;0;0;0;0;0;38480.1838024124;5;11.0413205543575
0;88;14;1;0;0;5;1;3;4;140351.40723722;0;91137.2774267662;2025.27283170592;0;47188.8569787479;0;140351.40723722;10;14.9224216494471
0;32;11;1;3;1;4;1;1;2;58732.9121194716;43543.3658816772;0;0;0;0;15189.5462377944;58732.9121194716;10;10.5751557014189
0;42;13;1;3;1;4;5;1;1;76960.3676048248;75947.7311889719;506.318207926479;0;0;0;0;76960.3676048248;6;12.967112092133
0;41;9;1;2;1;4;1;1;3;73922.4583572659;74935.0947731189;0;0;0;0;0;73922.4583572659;10;11.3488759529637
0;29;13;1;2;1;4;1;1;1;24303.273980471;19240.0919012062;0;0;0;0;5468.23664560598;24303.273980471;5;10.77895628989
0;61;9;1;0;1;5;1;4;4;123541.642734061;122529.006318208;0;70.8845491097071;0;0;30.3790924755887;101263.641585296;6;13.2611857480854
1;70;13;2;0;0;3;3;3;4;70884.5491097071;0;0;0;0;70884.5491097071;0;70884.5491097071;9;10.7489265434383
0;67;13;1;1;1;4;1;2;2;0;0;5762.91384261918;2177.16829408386;-36454.9109707065;57720.2757036186;0;253159.10396324;9;14.9110013130452
1;24;9;2;0;1;2;1;1;1;25315.910396324;25315.910396324;0;0;0;0;0;25315.910396324;8;6.30991827822652
0;43;8;1;0;1;5;3;1;1;70884.5491097071;67846.6398621482;0;0;0;0;2531.5910396324;107339.460080414;10;9.69461666050864
1;25;12;2;0;1;2;5;1;1;57720.2757036186;57720.2757036186;0;0;0;0;0;57720.2757036186;8;10.9304248044973
0;31;8;1;2;1;4;1;1;1;107339.460080414;107339.460080414;0;0;0;0;0;60758.1849511775;8;10.9161787786966
0;83;13;1;0;0;5;1;3;4;3153451.0626077;0;2653107.40953475;435433.658816772;35442.2745548535;55796.266513498;0;3153451.0626077;8;17.2604951335944
0;85;12;1;0;0;5;1;3;4;30379.0924755887;0;0;10126.3641585296;0;20252.7283170592;0;30379.0924755887;10;15.6151406391729
0;59;11;1;0;1;5;1;1;1;178224.009190121;172148.190695003;-1.01263641585296;820.235496840896;6075.81849511775;0;0;178224.009190121;10;13.9790399767457
0;48;9;1;2;1;4;1;2;2;87086.7317633544;0;86074.0953475015;637.960941987364;0;0;0;87086.7317633544;6;12.9304762157407
0;27;11;2;0;1;2;1;1;3;23290.637564618;23290.637564618;0;0;0;0;0;23290.637564618;7;10.6821241191115
0;32;9;1;0;1;5;1;1;2;106326.823664561;106326.823664561;0;0;0;0;0;106326.823664561;8;10.3766113091181
0;63;12;1;0;1;5;1;2;2;3473342.90637565;0;2225774.8420448;117465.824238943;128604.824813326;0;0;3473342.90637565;10;17.8545467586497
0;62;12;1;0;1;5;1;1;1;142781.734635267;144807.007466973;0;303.790924755887;-1518.95462377944;0;0;155946.008041356;9;13.5991315752779
0;53;12;1;2;1;4;1;1;3;136705.916140149;96200.459506031;40505.4566341183;0;0;0;0;121516.369902355;7;12.7475244628379
1;60;12;2;0;1;3;1;4;4;8303.61860999426;5772.02757036186;0;0;0;0;2430.3273980471;45568.6387133831;4;10.7144177687525
0;57;10;1;0;1;5;1;1;3;310879.379666858;303790.924755887;20252.7283170592;1822.74554853533;-15189.5462377944;0;0;310879.379666858;8;14.4051288776954
1;73;10;2;0;0;3;1;3;4;2278431.93566916;0;607581.849511775;510571.280873062;1012636.41585296;27341.1832280299;0;2278431.93566916;5;18.9769652751224
1;81;8;2;0;0;3;1;3;4;15189.5462377944;0;0;0;0;15189.5462377944;0;18227.4554853533;5;11.9264248781067
0;57;12;1;1;1;4;1;1;1;101263.641585296;89112.0045950603;0;0;0;12151.6369902355;0;101263.641585296;6;13.3443863010498
1;24;8;2;0;1;2;2;1;3;12151.6369902355;10126.3641585296;0;0;0;0;2430.3273980471;16202.1826536473;8;5.52146091786225
0;22;8;2;0;1;2;3;4;4;22278.0011487651;22278.0011487651;0;0;0;0;0;22278.0011487651;7;5.7037824746562
1;58;8;2;0;0;3;1;3;4;22278.0011487651;0;0;0;0;0;21467.8920160827;22278.0011487651;5;7.97418866928601
0;68;12;1;0;0;5;1;3;4;4880907.52441126;465812.751292361;3044997.70246985;869854.681217691;157971.280873061;64808.7306145893;0;4880907.52441126;7;17.4222657645029
0;32;9;1;2;1;4;5;2;3;325056.2894888;95187.8230901781;178426.536473291;0;0;0;0;166072.372199885;6;12.6750757744423
0;46;9;1;1;1;4;1;1;1;180249.282021827;121516.369902355;0;0;0;58732.9121194716;0;180249.282021827;10;13.4401623487599
0;42;12;1;2;1;4;1;1;1;111390.005743825;111390.005743825;0;0;0;0;0;111390.005743825;6;12.4764050796468
0;22;9;2;0;1;2;1;1;3;18227.4554853533;18227.4554853533;0;0;0;0;0;18227.4554853533;7;9.14952823257943
0;33;12;1;1;1;4;5;1;1;106326.823664561;106326.823664561;0;0;0;0;0;106326.823664561;7;10.8948857568971
0;63;13;1;0;1;5;1;2;1;562013.210798392;190375.646180356;64808.7306145893;228045.720850086;41518.0930499713;0;40.5054566341183;861753.589890867;8;16.9520781107048
0;68;10;1;0;0;5;1;3;4;109364.73291212;0;0;0;0;109364.73291212;0;109364.73291212;9;13.9037961228316
0;34;13;1;2;1;4;1;1;1;116453.18782309;116453.18782309;0;0;0;0;0;116453.18782309;5;10.902279505922
0;63;8;1;0;1;5;1;2;1;0;0;5965.44112578978;1.01263641585296;3442.96381390006;11139.0005743825;0;20252.7283170592;10;11.8512531220909
0;65;9;2;0;0;3;1;3;4;15189.5462377944;0;0;0;0;15189.5462377944;0;15189.5462377944;8;11.744830521953
0;83;5;2;0;0;3;1;3;4;19240.0919012062;0;0;0;0;19240.0919012062;0;19240.0919012062;5;6.8351845861473
0;54;8;1;0;1;5;1;2;1;0;303790.924755887;-9.11372774267662;103288.914417002;14176.9098219414;0;101263.641585296;0;9;17.3889791605669
1;47;9;2;0;1;2;1;1;1;27341.1832280299;20252.7283170592;0;0;0;0;7088.45491097071;35442.2745548535;5;8.74830491237962
0;68;14;1;0;1;5;1;1;1;53163.4118322803;0;0;0;0;52150.7754164273;0;53163.4118322803;7;12.3392914893164
0;60;9;1;0;1;5;3;2;1;96200.459506031;55695.0028719127;40505.4566341183;0;0;0;0;96200.459506031;6;13.4825521406429
0;65;8;1;0;0;5;1;3;4;16202.1826536473;0;0;0;0;15189.5462377944;0;37467.5473865595;5;9.22621372113247
0;43;8;1;4;1;4;2;2;1;91137.2774267662;0;91137.2774267662;0;0;0;0;48606.547960942;7;12.7152969879292
0;70;12;1;0;0;5;1;3;4;2470832.85468122;0;-1.01263641585296;897195.864445721;295689.833429064;232906.37564618;0;2470832.85468122;10;17.7215044246072
1;61;8;2;0;0;3;1;4;4;27341.1832280299;0;0;0;0;26328.5468121769;0;27341.1832280299;5;11.0508900053737
0;65;9;2;0;1;3;1;2;1;35442.2745548535;15189.5462377944;0;0;0;20252.7283170592;0;35442.2745548535;7;13.6910804795861
1;38;4;2;3;1;1;3;1;3;29366.4560597358;24303.273980471;4759.3911545089;0;0;0;0;29366.4560597358;5;11.4306302222434
0;57;13;1;0;1;5;1;1;1;126579.55198162;116453.18782309;0;303.790924755887;0;9620.0459506031;0;126579.55198162;8;13.8134083498724
1;54;12;2;0;1;2;1;2;1;13164.2734060885;0;16202.1826536473;0;-3037.90924755887;0;0;20252.7283170592;7;13.0212161953994
0;47;13;1;3;1;4;1;1;1;132655.370476738;125566.915565767;0;6177.08213670304;0;0;405.054566341183;132655.370476738;8;13.8209954881948
1;66;8;2;0;1;3;2;1;2;84048.8225157955;79998.2768523837;0;0;0;4253.07294658242;0;84048.8225157955;8;11.742607593124
0;43;12;1;4;1;4;1;2;2;21234985.6404365;0;4496105.68638713;1911857.55313039;15189546.2377944;0;141769.098219414;4465726.59391155;10;18.0778777100559
1;72;6;2;1;1;1;2;1;3;20252.7283170592;10126.3641585296;0;0;0;10126.3641585296;0;30379.0924755887;10;6.8134445995109
0;46;14;1;5;1;4;1;2;1;4526484.77886272;0;4455600.22975302;28353.8196438828;35442.2745548535;0;0;3037909.24755887;10;17.256441341845
0;74;5;2;0;0;3;1;3;4;12151.6369902355;0;0;0;0;12151.6369902355;0;12151.6369902355;8;10.8376182025386
0;46;4;2;0;1;2;3;1;2;33417.0017231476;33417.0017231476;0;0;0;0;0;40505.4566341183;6;9.39847831409158
0;59;8;1;1;1;4;1;2;3;39492.8202182654;19240.0919012062;91.1372774267662;536.697300402068;14176.9098219414;4860.6547960942;1620.21826536473;39492.8202182654;9;13.0282724540047
1;50;10;1;0;1;5;1;1;1;75947.7311889719;75947.7311889719;0;0;0;0;0;75947.7311889719;7;11.3253903411234
0;75;9;1;1;0;4;1;3;4;35442.2745548535;0;0;0;0;35442.2745548535;0;35442.2745548535;10;10.0862256892153
0;57;10;1;2;1;4;5;1;3;91137.2774267662;91137.2774267662;0;0;0;0;0;91137.2774267662;9;12.9554820050983
1;32;11;2;3;1;1;2;1;2;19240.0919012062;18227.4554853533;0;0;0;0;810.109132682367;24303.273980471;8;11.8841441343498
0;45;12;1;2;1;4;1;1;1;245058.012636416;244045.376220563;0;101.263641585296;1012.63641585296;0;0;158983.917288914;8;13.6253181067898
0;64;8;2;0;0;3;2;3;4;30379.0924755887;0;0;0;0;30379.0924755887;0;30379.0924755887;6;11.1704492404313
0;40;12;1;2;1;4;1;1;1;104301.550832855;105314.187248708;0;0;0;0;0;104301.550832855;9;11.9076666097154
0;49;8;1;2;1;4;1;1;3;95187.8230901781;96200.459506031;0;0;0;0;0;95187.8230901781;8;11.3355914496873
1;64;9;2;0;0;3;5;4;4;18227.4554853533;0;0;0;0;0;15290.8098793797;18227.4554853533;6;12.1059760289919
0;80;8;1;0;0;5;1;3;4;104352.182653647;0;18227.4554853533;0;0;67897.2716829409;0;104352.182653647;10;13.6053202499876
0;57;3;1;3;1;4;3;1;2;52657.0936243538;52657.0936243538;0;0;0;0;0;49619.184376795;5;12.8401330836308
0;69;8;1;0;0;5;2;3;4;60758.1849511775;0;0;0;0;60758.1849511775;0;60758.1849511775;10;13.2191270458366
0;63;12;1;0;0;5;1;3;4;130630.097645032;84048.8225157955;0;202.527283170592;0;44556.0022975302;1113.90005743825;130630.097645032;9;13.4305684058885
